MACHINE_NAME,BROWSER,APPLICATION,GRID_NODE,APPLICATION_URL,TEST_NAME,TIMER_NAME,SITE,DATETIME_STAMP,DURATION,BROWSER_MEM,ECLIPSE_MEM
SPDWAYAUTOTEST4,CHROME,KALIBRATESPEEDWAY_2.4.1_POC,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review 18,Apply Prices,Pricing - 0007788 - LOWER HUDSON VALLEY - (845) 691-8959,2018-02-15T23:27:20.353+0000,5338,732948,631560
SPDWAYAUTOTEST4,CHROME,KALIBRATESPEEDWAY_2.4.1_POC,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review 18,Apply Prices Adjusted,Pricing - 0007722 - LOWER HUDSON VALLEY - (845) 247-0646,2018-02-15T23:27:32.804+0000,1075,756488,631560
SPDWAYAUTOTEST4,CHROME,KALIBRATESPEEDWAY_2.4.1_POC,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review 18,PREVIOUS PRICING FAILED: Prices were not applied. Please refresh the widget and try again.
x,Pricing - 0007722 - LOWER HUDSON VALLEY - (845) 247-0646,2018-02-15T23:27:33.359+0000,9,756848,631560
SPDWAYAUTOTEST4,CHROME,KALIBRATESPEEDWAY_2.4.1_POC,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review 18,Apply Prices,Pricing - 0007722 - LOWER HUDSON VALLEY - (845) 247-0646,2018-02-15T23:28:01.255+0000,4881,800088,631560
SPDWAYAUTOTEST4,CHROME,KALIBRATESPEEDWAY_2.4.1_POC,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review 18,Reject Prices,Pricing - 0007724 - LOWER HUDSON VALLEY - (845) 878-6320,2018-02-15T23:28:19.724+0000,8441,853984,631560
SPDWAYAUTOTEST4,CHROME,KALIBRATESPEEDWAY_2.4.1_POC,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review 18,Apply Prices,Pricing - 0007674 - LOWER HUDSON VALLEY - (845) 473-5230,2018-02-15T23:28:37.002+0000,7269,888084,631560
SPDWAYAUTOTEST4,CHROME,KALIBRATESPEEDWAY_2.4.1_POC,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review 18,Apply Prices Adjusted,Pricing - 0007713 - LOWER HUDSON VALLEY - (518) 943-4727,2018-02-15T23:28:49.971+0000,637,854360,631560
SPDWAYAUTOTEST4,CHROME,KALIBRATESPEEDWAY_2.4.1_POC,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review 18,PREVIOUS PRICING FAILED: Prices were not applied. Please refresh the widget and try again.
x,Pricing - 0007713 - LOWER HUDSON VALLEY - (518) 943-4727,2018-02-15T23:28:50.466+0000,9,855148,631560
SPDWAYAUTOTEST4,CHROME,KALIBRATESPEEDWAY_2.4.1_POC,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review 18,Apply Prices,Pricing - 0007713 - LOWER HUDSON VALLEY - (518) 943-4727,2018-02-15T23:29:17.990+0000,5853,923020,631560
SPDWAYAUTOTEST4,CHROME,KALIBRATESPEEDWAY_2.4.1_POC,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review 18,Reject Prices,Pricing - 0007672 - LOWER HUDSON VALLEY - (518) 822-9867,2018-02-15T23:29:33.734+0000,5654,959488,631560
SPDWAYAUTOTEST5,CHROME,KALIBRATESPEEDWAY_2.4.1_POC,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review 20,Launch Application: KALIBRATESPEEDWAY_2.4.1_POC,,2018-02-15T23:29:20.863+0000,1939,221244,594256
SPDWAYAUTOTEST5,CHROME,KALIBRATESPEEDWAY_2.4.1_POC,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review 20,Login,,2018-02-15T23:29:31.336+0000,6743,347148,594256
SPDWAYAUTOTEST4,CHROME,KALIBRATESPEEDWAY_2.4.1_POC,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review 19,Launch Application: KALIBRATESPEEDWAY_2.4.1_POC,,2018-02-15T23:30:04.051+0000,2175,222464,631632
SPDWAYAUTOTEST4,CHROME,KALIBRATESPEEDWAY_2.4.1_POC,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review 19,Login,,2018-02-15T23:30:14.201+0000,6221,331408,631632
SPDWAYAUTOTEST4,CHROME,KALIBRATESPEEDWAY_2.4.1_POC,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review 19,Search widget search initiated with Product filter,,2018-02-15T23:30:31.344+0000,1399,337688,631748
SPDWAYAUTOTEST4,CHROME,KALIBRATESPEEDWAY_2.4.1_POC,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review 19,Click Generate Prices button in Multi Pricing Widget,,2018-02-15T23:32:15.054+0000,1496,370316,625688
SPDWAYAUTOTEST4,CHROME,KALIBRATESPEEDWAY_2.4.1_POC,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review 19,Search widget search initiated with Sites for review filter,,2018-02-15T23:33:19.024+0000,2129,405036,627372
SPDWAYAUTOTEST4,CHROME,KALIBRATESPEEDWAY_2.4.1_POC,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review 19,Reject Prices,Pricing - 0007876 - LOWER HUDSON VALLEY - (845) 565-0535,2018-02-15T23:33:48.973+0000,5438,471120,627988
SPDWAYAUTOTEST4,CHROME,KALIBRATESPEEDWAY_2.4.1_POC,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review 19,Apply Prices,Pricing - 0007880 - LOWER HUDSON VALLEY - (845) 897-0646,2018-02-15T23:34:04.793+0000,5773,510220,628248
SPDWAYAUTOTEST4,CHROME,KALIBRATESPEEDWAY_2.4.1_POC,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review 19,Apply Prices Adjusted,Pricing - 0007871 - LOWER HUDSON VALLEY - (845) 567-3594,2018-02-15T23:34:16.939+0000,716,514080,628384
SPDWAYAUTOTEST4,CHROME,KALIBRATESPEEDWAY_2.4.1_POC,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review 19,PREVIOUS PRICING FAILED: Prices were not applied. Please refresh the widget and try again.
x,Pricing - 0007871 - LOWER HUDSON VALLEY - (845) 567-3594,2018-02-15T23:34:17.522+0000,8,514672,628428
SPDWAYAUTOTEST4,CHROME,KALIBRATESPEEDWAY_2.4.1_POC,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review 19,Apply Prices,Pricing - 0007871 - LOWER HUDSON VALLEY - (845) 567-3594,2018-02-15T23:34:45.205+0000,5637,584608,629048
SPDWAYAUTOTEST4,CHROME,KALIBRATESPEEDWAY_2.4.1_POC,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review 19,Reject Prices,Pricing - 0007879 - LOWER HUDSON VALLEY - (845) 691-2090,2018-02-15T23:35:01.330+0000,6003,603308,629288
SPDWAYAUTOTEST4,CHROME,KALIBRATESPEEDWAY_2.4.1_POC,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review 19,Apply Prices,Pricing - 0007870 - LOWER HUDSON VALLEY - (845) 457-9625,2018-02-15T23:35:16.769+0000,5503,637068,629704
SPDWAYAUTOTEST4,CHROME,KALIBRATESPEEDWAY_2.4.1_POC,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review 19,Apply Prices Adjusted,Pricing - 0007874 - LOWER HUDSON VALLEY - (845) 339-7821,2018-02-15T23:35:29.501+0000,1425,657788,629924
SPDWAYAUTOTEST4,CHROME,KALIBRATESPEEDWAY_2.4.1_POC,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review 19,PREVIOUS PRICING FAILED: Prices were not applied. Please refresh the widget and try again.
x,Pricing - 0007874 - LOWER HUDSON VALLEY - (845) 339-7821,2018-02-15T23:35:30.023+0000,8,657896,629928
SPDWAYAUTOTEST4,CHROME,KALIBRATESPEEDWAY_2.4.1_POC,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review 19,Apply Prices,Pricing - 0007874 - LOWER HUDSON VALLEY - (845) 339-7821,2018-02-15T23:35:57.038+0000,5156,685472,630596
SPDWAYAUTOTEST4,CHROME,KALIBRATESPEEDWAY_2.4.1_POC,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review 19,Reject Prices,Pricing - 0007788 - LOWER HUDSON VALLEY - (845) 691-8959,2018-02-15T23:36:13.874+0000,6829,767824,631236
SPDWAYAUTOTEST4,CHROME,KALIBRATESPEEDWAY_2.4.1_POC,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review 19,Apply Prices,Pricing - 0007723 - LOWER HUDSON VALLEY - (845) 340-0182,2018-02-15T23:36:28.530+0000,4702,773520,631452
SPDWAYAUTOTEST4,CHROME,KALIBRATESPEEDWAY_2.4.1_POC,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review 19,Apply Prices Adjusted,Pricing - 0007724 - LOWER HUDSON VALLEY - (845) 878-6320,2018-02-15T23:36:40.318+0000,573,787392,631452
SPDWAYAUTOTEST4,CHROME,KALIBRATESPEEDWAY_2.4.1_POC,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review 19,PREVIOUS PRICING FAILED: Prices were not applied. Please refresh the widget and try again.
x,Pricing - 0007724 - LOWER HUDSON VALLEY - (845) 878-6320,2018-02-15T23:36:40.809+0000,8,787932,631452
SPDWAYAUTOTEST4,CHROME,KALIBRATESPEEDWAY_2.4.1_POC,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review 19,Apply Prices,Pricing - 0007724 - LOWER HUDSON VALLEY - (845) 878-6320,2018-02-15T23:37:07.483+0000,4904,823408,631452
SPDWAYAUTOTEST4,CHROME,KALIBRATESPEEDWAY_2.4.1_POC,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review 19,Reject Prices,Pricing - 0007722 - LOWER HUDSON VALLEY - (845) 247-0646,2018-02-15T23:37:22.476+0000,4950,853020,631452
SPDWAYAUTOTEST4,CHROME,KALIBRATESPEEDWAY_2.4.1_POC,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review 19,Apply Prices,Pricing - 0007713 - LOWER HUDSON VALLEY - (518) 943-4727,2018-02-15T23:37:38.863+0000,6270,874068,631460
SPDWAYAUTOTEST4,CHROME,KALIBRATESPEEDWAY_2.4.1_POC,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review 19,Apply Prices Adjusted,Pricing - 0007674 - LOWER HUDSON VALLEY - (845) 473-5230,2018-02-15T23:37:50.754+0000,669,886096,631460
SPDWAYAUTOTEST4,CHROME,KALIBRATESPEEDWAY_2.4.1_POC,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review 19,PREVIOUS PRICING FAILED: Prices were not applied. Please refresh the widget and try again.
x,Pricing - 0007674 - LOWER HUDSON VALLEY - (845) 473-5230,2018-02-15T23:37:51.351+0000,9,886104,631460
SPDWAYAUTOTEST4,CHROME,KALIBRATESPEEDWAY_2.4.1_POC,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review 19,Apply Prices,Pricing - 0007674 - LOWER HUDSON VALLEY - (845) 473-5230,2018-02-15T23:38:18.187+0000,5220,943348,631460
SPDWAYAUTOTEST4,CHROME,KALIBRATESPEEDWAY_2.4.1_POC,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review 19,Reject Prices,Pricing - 0007712 - LOWER HUDSON VALLEY - (518) 828-4912,2018-02-15T23:38:34.589+0000,6397,972392,631460
SPDWAYAUTOTEST4,CHROME,KALIBRATESPEEDWAY_2.4.1_POC,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review 20,Launch Application: KALIBRATESPEEDWAY_2.4.1_POC,,2018-02-15T23:39:02.979+0000,1889,221572,631476
SPDWAYAUTOTEST4,CHROME,KALIBRATESPEEDWAY_2.4.1_POC,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review 20,Login,,2018-02-15T23:39:12.898+0000,6178,334024,631476
SPDWAYAUTOTEST4,CHROME,KALIBRATESPEEDWAY_2.4.1_POC,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review 20,Search widget search initiated with Product filter,,2018-02-15T23:39:29.297+0000,1196,371588,631496
SPDWAYAUTOTEST4,CHROME,KALIBRATESPEEDWAY_2.4.1_POC,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review 20,Click Generate Prices button in Multi Pricing Widget,,2018-02-15T23:41:13.212+0000,884,393608,631504
SPDWAYAUTOTEST4,CHROME,KALIBRATESPEEDWAY_2.4.1_POC,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review 20,Search widget search initiated with Sites for review filter,,2018-02-15T23:42:16.945+0000,2648,401536,631504
SPDWAYAUTOTEST4,CHROME,KALIBRATESPEEDWAY_2.4.1_POC,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review 20,Reject Prices,Pricing - 0007880 - LOWER HUDSON VALLEY - (845) 897-0646,2018-02-15T23:42:46.776+0000,5281,456156,631504
SPDWAYAUTOTEST4,CHROME,KALIBRATESPEEDWAY_2.4.1_POC,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review 20,Apply Prices,Pricing - 0007876 - LOWER HUDSON VALLEY - (845) 565-0535,2018-02-15T23:43:02.362+0000,5534,485836,631508
SPDWAYAUTOTEST4,CHROME,KALIBRATESPEEDWAY_2.4.1_POC,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review 20,Apply Prices Adjusted,Pricing - 0007879 - LOWER HUDSON VALLEY - (845) 691-2090,2018-02-15T23:43:13.928+0000,595,496964,631540
SPDWAYAUTOTEST4,CHROME,KALIBRATESPEEDWAY_2.4.1_POC,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review 20,PREVIOUS PRICING FAILED: Prices were not applied. Please refresh the widget and try again.
x,Pricing - 0007879 - LOWER HUDSON VALLEY - (845) 691-2090,2018-02-15T23:43:14.598+0000,9,499384,631540
SPDWAYAUTOTEST4,CHROME,KALIBRATESPEEDWAY_2.4.1_POC,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review 20,Apply Prices,Pricing - 0007879 - LOWER HUDSON VALLEY - (845) 691-2090,2018-02-15T23:43:41.653+0000,5300,569140,631540
SPDWAYAUTOTEST4,CHROME,KALIBRATESPEEDWAY_2.4.1_POC,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review 20,Reject Prices,Pricing - 0007871 - LOWER HUDSON VALLEY - (845) 567-3594,2018-02-15T23:43:57.397+0000,5698,626540,631540
SPDWAYAUTOTEST4,CHROME,KALIBRATESPEEDWAY_2.4.1_POC,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review 20,Apply Prices,Pricing - 0007874 - LOWER HUDSON VALLEY - (845) 339-7821,2018-02-15T23:44:11.766+0000,4453,632544,631540
SPDWAYAUTOTEST4,CHROME,KALIBRATESPEEDWAY_2.4.1_POC,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review 20,Apply Prices Adjusted,Pricing - 0007870 - LOWER HUDSON VALLEY - (845) 457-9625,2018-02-15T23:44:23.649+0000,647,645336,631540
SPDWAYAUTOTEST4,CHROME,KALIBRATESPEEDWAY_2.4.1_POC,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review 20,PREVIOUS PRICING FAILED: Prices were not applied. Please refresh the widget and try again.
x,Pricing - 0007870 - LOWER HUDSON VALLEY - (845) 457-9625,2018-02-15T23:44:24.235+0000,9,645536,631540
SPDWAYAUTOTEST4,CHROME,KALIBRATESPEEDWAY_2.4.1_POC,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review 20,Apply Prices,Pricing - 0007870 - LOWER HUDSON VALLEY - (845) 457-9625,2018-02-15T23:44:51.541+0000,5183,688376,631540
SPDWAYAUTOTEST4,CHROME,KALIBRATESPEEDWAY_2.4.1_POC,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review 20,Reject Prices,Pricing - 0007723 - LOWER HUDSON VALLEY - (845) 340-0182,2018-02-15T23:45:08.656+0000,6987,767180,631540
SPDWAYAUTOTEST4,CHROME,KALIBRATESPEEDWAY_2.4.1_POC,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review 20,Apply Prices,Pricing - 0007788 - LOWER HUDSON VALLEY - (845) 691-8959,2018-02-15T23:45:23.805+0000,5199,810860,631540
SPDWAYAUTOTEST4,CHROME,KALIBRATESPEEDWAY_2.4.1_POC,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review 20,Apply Prices Adjusted,Pricing - 0007722 - LOWER HUDSON VALLEY - (845) 247-0646,2018-02-15T23:45:35.438+0000,594,834880,631540
SPDWAYAUTOTEST4,CHROME,KALIBRATESPEEDWAY_2.4.1_POC,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review 20,PREVIOUS PRICING FAILED: Prices were not applied. Please refresh the widget and try again.
x,Pricing - 0007722 - LOWER HUDSON VALLEY - (845) 247-0646,2018-02-15T23:45:35.983+0000,9,835272,631540
SPDWAYAUTOTEST4,CHROME,KALIBRATESPEEDWAY_2.4.1_POC,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review 20,Apply Prices,Pricing - 0007722 - LOWER HUDSON VALLEY - (845) 247-0646,2018-02-15T23:46:03.478+0000,5151,898816,625108
SPDWAYAUTOTEST4,CHROME,KALIBRATESPEEDWAY_2.4.1_POC,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review 20,Reject Prices,Pricing - 0007724 - LOWER HUDSON VALLEY - (845) 878-6320,2018-02-15T23:46:18.797+0000,5142,882448,625272
SPDWAYAUTOTEST4,CHROME,KALIBRATESPEEDWAY_2.4.1_POC,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review 20,Apply Prices,Pricing - 0007674 - LOWER HUDSON VALLEY - (845) 473-5230,2018-02-15T23:46:34.345+0000,5524,898972,625824
SPDWAYAUTOTEST4,CHROME,KALIBRATESPEEDWAY_2.4.1_POC,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review 20,Apply Prices Adjusted,Pricing - 0007713 - LOWER HUDSON VALLEY - (518) 943-4727,2018-02-15T23:46:46.456+0000,731,923232,625824
SPDWAYAUTOTEST4,CHROME,KALIBRATESPEEDWAY_2.4.1_POC,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review 20,PREVIOUS PRICING FAILED: Prices were not applied. Please refresh the widget and try again.
x,Pricing - 0007713 - LOWER HUDSON VALLEY - (518) 943-4727,2018-02-15T23:46:46.973+0000,8,925128,625944
SPDWAYAUTOTEST4,CHROME,KALIBRATESPEEDWAY_2.4.1_POC,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review 20,Apply Prices,Pricing - 0007713 - LOWER HUDSON VALLEY - (518) 943-4727,2018-02-15T23:47:14.383+0000,5516,967716,626072
SPDWAYAUTOTEST4,CHROME,KALIBRATESPEEDWAY_2.4.1_POC,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review 20,Reject Prices,Pricing - 0007672 - LOWER HUDSON VALLEY - (518) 822-9867,2018-02-15T23:47:29.648+0000,5204,977520,626216
SPDWAYAUTOTEST,CHROME,KALIBRATESPEEDWAY_2.4.1_POC,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review 01,Launch Application: KALIBRATESPEEDWAY_2.4.1_POC,,2018-02-16T09:32:14.369+0000,7800,256924,707856
SPDWAYAUTOTEST,CHROME,KALIBRATESPEEDWAY_2.4.1_POC,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review 01,Login,,2018-02-16T09:32:35.919+0000,17247,306684,708024
SPDWAYAUTOTEST,CHROME,KALIBRATESPEEDWAY_2.4.1_POC,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review 01,Search widget search initiated with Product filter,,2018-02-16T09:33:04.150+0000,8965,315072,708112
SPDWAYAUTOTEST,CHROME,KALIBRATESPEEDWAY_2.4.1_POC,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review 01,Click Generate Prices button in Multi Pricing Widget,,2018-02-16T09:34:48.992+0000,2517,427396,708348
SPDWAYAUTOTEST,CHROME,KALIBRATESPEEDWAY_2.4.1_POC,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review 01,Launch Application: KALIBRATESPEEDWAY_2.4.1_POC,,2018-02-16T09:49:11.356+0000,1744,254572,1015104
SPDWAYAUTOTEST,CHROME,KALIBRATESPEEDWAY_2.4.1_POC,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review 01,Login,,2018-02-16T09:49:16.998+0000,1320,311228,1015188
SPDWAYAUTOTEST,CHROME,KALIBRATESPEEDWAY_2.4.1_POC,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review 01,Search widget search initiated with Product filter,,2018-02-16T09:49:58.403+0000,9655,331164,1015248
SPDWAYAUTOTEST,CHROME,KALIBRATESPEEDWAY_2.4.1_POC,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review 01,Launch Application: KALIBRATESPEEDWAY_2.4.1_POC,,2018-02-16T09:51:09.163+0000,1771,254292,1016272
SPDWAYAUTOTEST,CHROME,KALIBRATESPEEDWAY_2.4.1_POC,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review 01,Login,,2018-02-16T09:51:18.378+0000,4906,352948,1016256
SPDWAYAUTOTEST,CHROME,KALIBRATESPEEDWAY_2.4.1_POC,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review 01,Search widget search initiated with Product filter,,2018-02-16T09:51:39.613+0000,1254,382716,1016260
SPDWAYAUTOTEST,CHROME,KALIBRATESPEEDWAY_2.4.1_POC,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review 01,Click Generate Prices button in Multi Pricing Widget,,2018-02-16T09:53:29.245+0000,4077,423504,1016288
SPDWAYAUTOTEST,CHROME,KALIBRATESPEEDWAY_2.4.1_POC,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review 01,Sites for review present in Multi-Pricing Widget,,2018-02-16T09:55:23.653+0000,114096,334524,1014568
SPDWAYAUTOTEST,CHROME,KALIBRATESPEEDWAY_2.4.1_POC,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review 01,Search widget search initiated with Sites for review filter,,2018-02-16T09:55:34.392+0000,3267,387268,1016284
SPDWAYAUTOTEST,CHROME,KALIBRATESPEEDWAY_2.4.1_POC,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review 01,Reject Prices,Pricing - 0002831 - RHODE ISLAND - (401) 351-5091,2018-02-16T09:56:04.022+0000,5739,435436,1016336
SPDWAYAUTOTEST,CHROME,KALIBRATESPEEDWAY_2.4.1_POC,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review 01,Apply Prices,Pricing - 0002835 - RHODE ISLAND - (401) 765-4056,2018-02-16T09:56:19.629+0000,5620,462172,1016340
SPDWAYAUTOTEST,CHROME,KALIBRATESPEEDWAY_2.4.1_POC,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review 01,Apply Prices Adjusted,Pricing - 0002830 - RHODE ISLAND - (401) 941-4740,2018-02-16T09:56:39.882+0000,9423,489732,1016360
SPDWAYAUTOTEST,CHROME,KALIBRATESPEEDWAY_2.4.1_POC,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review 01,Apply Prices,Pricing - 0002834 - RHODE ISLAND - (401) 467-5101,2018-02-16T09:57:04.901+0000,15074,515664,1017488
SPDWAYAUTOTEST,CHROME,KALIBRATESPEEDWAY_2.4.1_POC,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review 01,Reject Prices,Pricing - 0002828 - RHODE ISLAND - (401) 351-5304,2018-02-16T09:57:35.117+0000,19942,528092,1017928
SPDWAYAUTOTEST,CHROME,KALIBRATESPEEDWAY_2.4.1_POC,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review 01,Apply Prices,Pricing - 0002833 - RHODE ISLAND - (401) 274-5940,2018-02-16T09:57:50.929+0000,5705,558316,1017996
SPDWAYAUTOTEST,CHROME,KALIBRATESPEEDWAY_2.4.1_POC,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review 01,Apply Prices Adjusted,Pricing - 0002827 - RHODE ISLAND - (401) 539-7625,2018-02-16T09:58:09.243+0000,7245,577376,1018000
SPDWAYAUTOTEST,CHROME,KALIBRATESPEEDWAY_2.4.1_POC,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review 01,Apply Prices,Pricing - 0002832 - RHODE ISLAND - (401) 725-0170,2018-02-16T09:58:24.791+0000,5682,596884,1017960
SPDWAYAUTOTEST,CHROME,KALIBRATESPEEDWAY_2.4.1_POC,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review 01,Reject Prices,Pricing - 0002824 - RHODE ISLAND - (401) 274-4971,2018-02-16T09:58:39.126+0000,4450,621688,1003536
SPDWAYAUTOTEST,CHROME,KALIBRATESPEEDWAY_2.4.1_POC,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review 01,Apply Prices,Pricing - 0002829 - RHODE ISLAND - (401) 353-3179,2018-02-16T09:58:54.370+0000,5263,668096,1003608
SPDWAYAUTOTEST,CHROME,KALIBRATESPEEDWAY_2.4.1_POC,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review 01,Apply Prices Adjusted,Pricing - 0002823 - RHODE ISLAND - (401) 294-2563,2018-02-16T09:59:09.473+0000,4233,679896,1003836
SPDWAYAUTOTEST,CHROME,KALIBRATESPEEDWAY_2.4.1_POC,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review 01,Apply Prices,Pricing - 0002826 - RHODE ISLAND - (401) 624-6843,2018-02-16T09:59:23.127+0000,3721,702708,1003836
SPDWAYAUTOTEST,CHROME,KALIBRATESPEEDWAY_2.4.1_POC,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review 01,Reject Prices,Pricing - 0002825 - RHODE ISLAND - (401) 826-1375,2018-02-16T09:59:37.680+0000,4069,709956,1003868
SPDWAYAUTOTEST,CHROME,KALIBRATESPEEDWAY_2.4.1_POC,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review 01,Apply Prices,Pricing - 0002822 - RHODE ISLAND - (401) 846-3583,2018-02-16T09:59:51.391+0000,3813,737440,1003868
